"rerooted_tree.tip.label","dates","tip_heights"
"KF897779_2010.70277777778",2010.70277777778,0.192784786582144
"KF897811_2011",2011,0.197057426582144
"KF897795_2010.96944444444",2010.96944444444,0.205379686582144
"KF897803_2010.975",2010.975,0.215911116582144
"KF897787_2010.98611111111",2010.98611111111,0.206232936582144
"JF429400_2009.89444444444",2009.89444444444,0.204734256582144
"JF429399_2009.87777777778",2009.87777777778,0.203341166582144
"GQ329102_2009.37777777778",2009.37777777778,0.202609216582144
"JF429401_2009.70277777778",2009.70277777778,0.203305686582144
"GQ222423_2009.33333333333",2009.33333333333,0.201911006582144
"GQ254714_2009.36111111111",2009.36111111111,0.201910946582144
"GQ214146_2009.33055555556",2009.33055555556,0.201910946582144
"GQ214140_2009.33055555556",2009.33055555556,0.201910946582144
"JF429403_2009",2009,0.203309446582144
"GQ214152_2009.32777777778",2009.32777777778,0.203295636582144
"GQ329084_2009.39166666667",2009.39166666667,0.200531606582144
"GQ329108_2009.34722222222",2009.34722222222,0.200531606582144
"GQ254710_2009.33333333333",2009.33333333333,0.201228596582144
"GQ329090_2009.34722222222",2009.34722222222,0.200531606582144
"JF429398_2009.9",2009.9,0.203324956582144
"JF429397_2009.88888888889",2009.88888888889,0.202628206582144
"GQ329072_2009.41944444444",2009.41944444444,0.200531606582144
"JQ431259_2009.74166666667",2009.74166666667,0.202630506582144
"JQ431271_2009.64722222222",2009.64722222222,0.201229586582144
"JQ431260_2009.63333333333",2009.63333333333,0.201229586582144
"JQ431274_2009.61111111111",2009.61111111111,0.201229586582144
"JQ431262_2009.65277777778",2009.65277777778,0.201229586582144
"JQ431275_2009.66944444444",2009.66944444444,0.201229586582144
"JQ431256_2009.63888888889",2009.63888888889,0.202629416582144
"JQ431252_2009.65277777778",2009.65277777778,0.203331486582144
"JQ431255_2009.64722222222",2009.64722222222,0.202637036582144
"JQ431254_2009.66944444444",2009.66944444444,0.202625376582144
"JQ431253_2009.675",2009.675,0.202625376582144
"JQ431278_2009.67777777778",2009.67777777778,0.201928636582144
"JQ431279_2009.66944444444",2009.66944444444,0.201928636582144
"JQ431269_2009.61666666667",2009.61666666667,0.201229586582144
"JQ431270_2009.61666666667",2009.61666666667,0.201229586582144
"JQ431264_2009.68333333333",2009.68333333333,0.201229586582144
"JQ431276_2009.63611111111",2009.63611111111,0.201229586582144
"JQ431266_2009.63055555556",2009.63055555556,0.201229586582144
"JQ431273_2009.62777777778",2009.62777777778,0.201229586582144
"JQ431261_2009.63333333333",2009.63333333333,0.201229586582144
"JQ431272_2009.64722222222",2009.64722222222,0.201229586582144
"JQ431267_2009.61944444444",2009.61944444444,0.201229586582144
"JQ431263_2009.675",2009.675,0.201229586582144
"JQ431258_2009.68333333333",2009.68333333333,0.202629446582144
"JQ431257_2009.67777777778",2009.67777777778,0.202629446582144
"JQ431265_2009.63888888889",2009.63888888889,0.201229586582144
"JQ431268_2009.64166666667",2009.64166666667,0.201229586582144
"JQ431277_2009.67222222222",2009.67222222222,0.201229586582144
"FJ403555_2007.94444444444",2007.94444444444,0.199916863417856
"LK054734_2004",2004,0.187884543417856
"EU718491_2004",2004,0.188585033417856
