"tr.tip.label","dates","tip_depth"
"EU170163_2004.41666666667",2004.41666666667,0.0920447774310182
"EU170166_2004.41666666667",2004.41666666667,0.0988520474310182
"EU170167_2005.58333333333",2005.58333333333,0.114619417431018
"EU170186_2002.08333333333",2002.08333333333,0.149268447431018
"EU170185_2002.08333333333",2002.08333333333,0.149268447431018
"EU170162_2004.75",2004.75,0.108545597431018
"EU170182_2002.58333333333",2002.58333333333,0.160914547431018
"EU170189_2003.5",2003.5,0.12630045
"EU170179_2001.33333333333",2001.33333333333,0.12630046
"EU170191_2003.5",2003.5,0.10985957
"EU170181_2002.58333333333",2002.58333333333,0.12224129
"EU170192_2004.41666666667",2004.41666666667,0.12630046
"EU170190_2003.5",2003.5,0.12630046
"EU170180_2002.33333333333",2002.33333333333,0.11809746
"EU170172_2004.58333333333",2004.58333333333,0.10569226
"EU170184_2003.41666666667",2003.41666666667,0.1100493
"EU170187_2003.41666666667",2003.41666666667,0.11003137
"EU170168_2003.5",2003.5,0
"EU170173_2004.58333333333",2004.58333333333,0.10202913
"EU170170_2004.58333333333",2004.58333333333,0.10212816
"EU170175_2005.41666666667",2005.41666666667,0.10215337
"EU170176_2005.41666666667",2005.41666666667,0.10215337
"EU170169_2003.66666666667",2003.66666666667,0.10609324
"EU170174_2004.41666666667",2004.41666666667,0.10609324
"EU170178_2000.58333333333",2000.58333333333,0.11810329
"EU170188_2003.58333333333",2003.58333333333,0.16682333
"EU170193_2002.58333333333",2002.58333333333,0.15895137
"EU170183_2004.16666666667",2004.16666666667,0.15501724
"EU170177_2004.16666666667",2004.16666666667,0.15503934
"EU170171_2005.25",2005.25,0.15504713
"EU170164_2004.41666666667",2004.41666666667,0.0881571974310182
"EU170165_2004.41666666667",2004.41666666667,0.0881571974310182
