"tr.tip.label","dates","tip_depth"
"KJ454535_2011",2011,0.00360371000000001
"KJ454540_2009",2009,0.00726814000000003
"KJ454537_2010",2010,0.00678238000000003
"KJ454592_2011",2011,0.00798943000000005
"KJ454529_2011",2011,0.00437256000000003
"KJ454527_2011",2011,0.00797458000000004
"KJ454557_2004",2004,0.01291623
"KJ454524_2001",2001,0.01965754
"KJ454553_2004",2004,0.01365316
"KJ454541_2006",2006,0.01365316
"KJ454558_2004",2004,0.01365316
"KJ454563_2004",2004,0.01365316
"KJ454551_2004",2004,0.01365316
"KJ454570_2005",2005,0.01365316
"KJ454523_2003",2003,0.01123923
"KJ454575_2005",2005,0.01007047
"KJ454571_2005",2005,0.00888888000000002
"KJ454567_2004",2004,0.01365316
"KJ454574_2005",2005,0.01246526
"KJ454525_2004",2004,0.01009477
"KJ454545_2005",2005,0.00891228000000002
"KJ454546_2005",2005,0.01009242
"KJ454581_2006",2006,0.01246757
"KJ454587_2009",2009,0.01126693
"KJ454585_2007",2007,0.01008978
"KJ454566_2004",2004,0.01365316
"KJ454555_2004",2004,0.01365316
"KJ454572_2005",2005,0.01365316
"KJ454526_2006",2006,0.01129122
"KJ454542_2006",2006,0.01246756
"KJ454549_2004",2004,0.01365316
"KJ454550_2004",2004,0.01365316
"KJ454554_2004",2004,0.01365316
"KJ454573_2005",2005,0.01365316
"KJ454590_2005",2005,0.01365316
"KJ454547_2004",2004,0.01365316
"KJ454556_2004",2004,0.01246868
"KJ454559_2004",2004,0.01246868
"KJ454589_2011",2011,0.00263682000000001
"KJ454583_2006",2006,0.01486961
"KJ454560_2004",2004,0.01487041
"KJ454522_2005",2005,0.00744458000000001
"KJ454576_2005",2005,0.00738267000000001
"KJ454577_2005",2005,0.00738219000000001
"KJ454580_2005",2005,0.00620065
"KJ940113_2010",2010,0.0206940889683022
"KJ940111_2010",2010,0.0194984689683022
"KJ940112_2010",2010,0.0183027689683022
"KJ940114_2010",2010,0.0186159689683022
"KJ940103_2010",2010,0.0198266089683022
"KJ940097_2010",2010,0.0186045589683022
"KJ940116_2011",2011,0.0186098189683022
"KJ940106_2010",2010,0.0198266089683022
"KJ940104_2010",2010,0.0197566089683022
"KJ940101_2010",2010,0.0197584989683022
"KP170757_2009.25",2009.25,0.0197612289683022
"KP170755_2009.07777777778",2009.07777777778,0.0185499689683022
"KP170754_2009.09444444444",2009.09444444444,0.0197610289683022
"KP170756_2009.17222222222",2009.17222222222,0.0197603689683022
"KJ940085_2007",2007,0.0160157989683022
"KJ940086_2007",2007,0.0160157989683022
"KJ940100_2010",2010,0.00840418896830217
"KJ940095_2010",2010,0.00719681896830218
"KJ940117_2011",2011,0.00719681896830218
"KJ940077_2005",2005,0.00855777896830218
"KJ940083_2006",2006,0.00855655896830218
"KJ940079_2005",2005,0.0073457589683022
"KJ940078_2005",2005,0.00734576896830219
"KJ940076_2005",2005,0.00734576896830219
"KP170752_2008.40277777778",2008.40277777778,0.0073652189683022
"KJ940080_2006",2006,0.00616637896830222
"KJ940094_2009",2009,0.00736988896830221
"KP170753_2008.50277777778",2008.50277777778,0.00737002896830222
"KJ940087_2007",2007,0.0049863889683022
"KJ940090_2008",2008,0.00618076896830222
"KP170751_2008.38333333333",2008.38333333333,0.000193338968302231
"KJ940081_2006",2006,0.00736813896830221
"KJ940092_2009",2009,0.00378148896830222
"KJ940091_2008",2008,0.0061835389683022
"KP170736_2008.40555555556",2008.40555555556,0.00380431896830222
"KP170737_2008.41944444444",2008.41944444444,0.00380431896830222
"KP170739_2008.43888888889",2008.43888888889,0.00380431896830222
"KP170735_2008.40277777778",2008.40277777778,0.00380431896830222
"KP170740_2008.44166666667",2008.44166666667,0.00380431896830222
"KP170738_2008.43888888889",2008.43888888889,0.00262267896830221
"KP170742_2008.46666666667",2008.46666666667,0.00261936896830223
"KP170750_2008.71388888889",2008.71388888889,0.00144238896830221
"KP170743_2008.46388888889",2008.46388888889,0.00144235896830219
"KP170745_2008.48055555556",2008.48055555556,0.0026220489683022
"KP170746_2008.5",2008.5,0.00144236896830222
"KP170747_2008.56111111111",2008.56111111111,0.0014419789683022
"KP170748_2008.56388888889",2008.56388888889,0.0014394489683022
"KP170734_2008.38333333333",2008.38333333333,0.0026220489683022
"KP170749_2008.63888888889",2008.63888888889,0.00144198896830219
"KP170744_2008.48055555556",2008.48055555556,0.0026220489683022
"KP170741_2008.44722222222",2008.44722222222,0.00380431896830222
"KJ454533_2011",2011,0.00238968000000001
"KJ454591_2011",2011,0
"KJ454532_2011",2011,0.00238895
"KJ454534_2011",2011,0.00238777000000001
