"tr.tip.label","dates","tip_depth"
"KR992817_2012.98055555556",2012.98055555556,0.11879243
"KR992776_2011.19166666667",2011.19166666667,0.12499102
"KR992797_2012.90833333333",2012.90833333333,0.13093547
"KR992829_2010.37777777778",2010.37777777778,0.13093488
"KR992833_2007.77777777778",2007.77777777778,0.1309255
"KR992762_2005.24722222222",2005.24722222222,0.12483249
"KR992749_2011.14166666667",2011.14166666667,0.1247825
"KR992743_2008.11388888889",2008.11388888889,0.12482778
"KR992737_2006.25833333333",2006.25833333333,0.12065406
"KR992793_2011.54722222222",2011.54722222222,0.11441334
"KR992764_2010.60833333333",2010.60833333333,0.13092928
"KR992734_2006.01111111111",2006.01111111111,0.09529678
"KR992805_2012.67222222222",2012.67222222222,0.12056353
"KR992731_2006.80277777778",2006.80277777778,0.1184972
"KR992770_2009.96111111111",2009.96111111111,0.11099471
"KR992742_2007.08333333333",2007.08333333333,0.1089318
"KR992804_2003.31111111111",2003.31111111111,0.10348091
"KR992815_2014.425",2014.425,0.10259676
"KR992823_2014.79166666667",2014.79166666667,0.10265566
"KR992816_2011.86944444444",2011.86944444444,0.04163324
"KR992787_2014.08333333333",2014.08333333333,0.0458168
"KR992826_2010.14722222222",2010.14722222222,0.04581555
"KR992799_2013.48611111111",2013.48611111111,0.04168296
"KR992808_2003.175",2003.175,0.04580665
"KR992801_2014.82777777778",2014.82777777778,0.0458055
"KR992807_2013.83333333333",2013.83333333333,0.04580768
"KR992725_2003.15",2003.15,0.04580578
"KR992748_2010.28333333333",2010.28333333333,0.04165068
"KR992777_2011.48055555556",2011.48055555556,0.03548007
"KR992740_2007.02777777778",2007.02777777778,0.03752923
"KR992782_2012.06666666667",2012.06666666667,0.03752095
"KR992788_2014.28611111111",2014.28611111111,0.04164571
"KR992752_2011.5",2011.5,0.04164571
"KR992834_2008.70277777778",2008.70277777778,0.03957449
"KR992784_2012.75",2012.75,0.04165026
"KR992790_2014.58055555556",2014.58055555556,0.04166333
"KR992780_2011.90833333333",2011.90833333333,0.03753378
"KR992783_2012.66666666667",2012.66666666667,0.00409384999999998
"KR992739_2007.02222222222",2007.02222222222,0.00408425000000001
"KR992755_2011.68055555556",2011.68055555556,0
"KR992736_2007.42777777778",2007.42777777778,0
"KR992827_2009.90555555556",2009.90555555556,0.00409342000000001
"KR992768_2010.84444444444",2010.84444444444,0.01644116
"KR992738_2006.35277777778",2006.35277777778,0.0164543
"KR992726_2003.05277777778",2003.05277777778,0.03753823
"KR992779_2012.03333333333",2012.03333333333,0.04787536
"KR992746_2010.28055555556",2010.28055555556,0.04168794
"KR992751_2011.28888888889",2011.28888888889,0.04581
"KR992724_2003.04444444444",2003.04444444444,0.04676637
"KR992745_2007.22777777778",2007.22777777778,0.04218502
"KR992786_2013.90833333333",2013.90833333333,0.10892588
"KR992811_2013.76666666667",2013.76666666667,0.10892588
"KR992750_2009.18888888889",2009.18888888889,0.10892588
"KR992773_2011.16666666667",2011.16666666667,0.10686232
"KR992795_2009.325",2009.325,0.1078941
"KR992818_2014.56111111111",2014.56111111111,0.0901906714656932
"KR992769_2009.91666666667",2009.91666666667,0.0881650114656932
"KR992824_2004.28055555556",2004.28055555556,0.0840704914656932
"KR992803_2005.725",2005.725,0.0861144514656932
"KR992760_2010.39722222222",2010.39722222222,0.0861144514656932
"KR992794_2014.69166666667",2014.69166666667,0.0861144514656932
"KR992729_2006.08888888889",2006.08888888889,0.0840560314656932
"KR992775_2011.24166666667",2011.24166666667,0.0778682314656932
"KR992809_2013.91944444444",2013.91944444444,0.0737783614656932
"KR992791_2012.58333333333",2012.58333333333,0.0737783614656932
"KR992814_2007.18611111111",2007.18611111111,0.0717683214656933
"KR992820_2009.86666666667",2009.86666666667,0.0696796814656933
"KR992763_2010.55833333333",2010.55833333333,0.0676447114656933
"KR992800_2013.92222222222",2013.92222222222,0.0676417114656933
"KR992806_2006.10555555556",2006.10555555556,0.0655878914656933
"KR992753_2009.82222222222",2009.82222222222,0.0655856114656933
