"rerooted_tree.tip.label","dates","tip_heights"
"KM462733_2011.625",2011.625,0.2045826
"KM462740_2012.25555555556",2012.25555555556,0.29278117
"KM462715_2011.74166666667",2011.74166666667,0.80321786
"KM462717_2011.77777777778",2011.77777777778,0.80528139
"KM462720_2011.97777777778",2011.97777777778,0.71066983
"KM462725_2012.75555555556",2012.75555555556,0.71066983
"KM462751_2013.17777777778",2013.17777777778,0.71482006
"KM462721_2012.44722222222",2012.44722222222,0.71066984
"KM462735_2011.73888888889",2011.73888888889,0.6737583
"KM462707_2010.73888888889",2010.73888888889,0.65095405
"KM462709_2010.95277777778",2010.95277777778,0.65503792
"KM462718_2011.81944444444",2011.81944444444,0.65297737
"KM462744_2012.45555555556",2012.45555555556,0.87107672
"KM462708_2010.75833333333",2010.75833333333,0.8224823
"KM462706_2010.73888888889",2010.73888888889,0.82045105
"KM462745_2012.67222222222",2012.67222222222,0.80288721
"KM462748_2013.025",2013.025,0.80699217
"KM462704_2010.62777777778",2010.62777777778,0.81111617
"KM462728_2012.925",2012.925,0.83443306
"KM462731_2012.98333333333",2012.98333333333,0.83647732
"KM462724_2012.73333333333",2012.73333333333,0.71099583
"KM462722_2012.69722222222",2012.69722222222,0.73645831
"KM462701_2010.47222222222",2010.47222222222,0.71550334
"KM462738_2011.92777777778",2011.92777777778,0.62948673
"KM462714_2011.74166666667",2011.74166666667,0.57711257
"KM462732_2011.60277777778",2011.60277777778,0.59554015
"KM462749_2013.03055555556",2013.03055555556,0.52212017
"KM462747_2013.00555555556",2013.00555555556,0.51999605
"KM462713_2011.68333333333",2011.68333333333,0.66242035
"KM462739_2012.08055555556",2012.08055555556,0.77947461
"KM462710_2011.1",2011.1,0.67046649
"KM462750_2013.09444444444",2013.09444444444,0.76724515
"KM462734_2011.725",2011.725,0.68674838
"KM462716_2011.75833333333",2011.75833333333,0.73664728
"KM462727_2012.90277777778",2012.90277777778,0.70090353
"KM462730_2012.96944444444",2012.96944444444,0.69890612
"KM462729_2012.94722222222",2012.94722222222,0.73363685
"KM462752_2013.23333333333",2013.23333333333,0.7348029
"KM462743_2012.42777777778",2012.42777777778,0.72893369
"KM462702_2010.59722222222",2010.59722222222,0.69110624
"KM462703_2010.60555555556",2010.60555555556,0.69205233
"KM462746_2013.15",2013.15,0.69984696
"KM462736_2011.73611111111",2011.73611111111,0.84425664
"KM462737_2011.89166666667",2011.89166666667,0.84425664
"KM462711_2011.1",2011.1,0.63053318
"KM462712_2011.45555555556",2011.45555555556,0.63667766
"KM462726_2012.77222222222",2012.77222222222,0.55666404
"KM462723_2012.72222222222",2012.72222222222,0.55047938
"KM462705_2010.70277777778",2010.70277777778,0.18728058
"KM462719_2011.82222222222",2011.82222222222,0.19210721
"KM462742_2012.37777777778",2012.37777777778,0.00402959000000003
"KM462741_2012.34166666667",2012.34166666667,2.18699999999794e-05
