"tr.tip.label","dates","tip_depth"
"KF897779_2010.70277777778",2010.70277777778,0.02312633
"KF897811_2011",2011,0.01885369
"KF897795_2010.96944444444",2010.96944444444,0.01053143
"KF897803_2010.975",2010.975,0
"KF897787_2010.98611111111",2010.98611111111,0.00967817999999998
"JF429400_2009.89444444444",2009.89444444444,0.01117686
"JF429399_2009.87777777778",2009.87777777778,0.01256995
"GQ329102_2009.37777777778",2009.37777777778,0.0133019
"JF429401_2009.70277777778",2009.70277777778,0.01260543
"GQ222423_2009.33333333333",2009.33333333333,0.01400011
"GQ254714_2009.36111111111",2009.36111111111,0.01400017
"GQ214146_2009.33055555556",2009.33055555556,0.01400017
"GQ214140_2009.33055555556",2009.33055555556,0.01400017
"JF429403_2009",2009,0.01260167
"GQ214152_2009.32777777778",2009.32777777778,0.01261548
"GQ329084_2009.39166666667",2009.39166666667,0.01537951
"GQ329108_2009.34722222222",2009.34722222222,0.01537951
"GQ254710_2009.33333333333",2009.33333333333,0.01468252
"GQ329090_2009.34722222222",2009.34722222222,0.01537951
"JF429398_2009.9",2009.9,0.01258616
"JF429397_2009.88888888889",2009.88888888889,0.01328291
"GQ329072_2009.41944444444",2009.41944444444,0.01537951
"JQ431259_2009.74166666667",2009.74166666667,0.01328061
"JQ431271_2009.64722222222",2009.64722222222,0.01468153
"JQ431260_2009.63333333333",2009.63333333333,0.01468153
"JQ431274_2009.61111111111",2009.61111111111,0.01468153
"JQ431262_2009.65277777778",2009.65277777778,0.01468153
"JQ431275_2009.66944444444",2009.66944444444,0.01468153
"JQ431256_2009.63888888889",2009.63888888889,0.0132817
"JQ431252_2009.65277777778",2009.65277777778,0.01257963
"JQ431255_2009.64722222222",2009.64722222222,0.01327408
"JQ431254_2009.66944444444",2009.66944444444,0.01328574
"JQ431253_2009.675",2009.675,0.01328574
"JQ431278_2009.67777777778",2009.67777777778,0.01398248
"JQ431279_2009.66944444444",2009.66944444444,0.01398248
"JQ431269_2009.61666666667",2009.61666666667,0.01468153
"JQ431270_2009.61666666667",2009.61666666667,0.01468153
"JQ431264_2009.68333333333",2009.68333333333,0.01468153
"JQ431276_2009.63611111111",2009.63611111111,0.01468153
"JQ431266_2009.63055555556",2009.63055555556,0.01468153
"JQ431273_2009.62777777778",2009.62777777778,0.01468153
"JQ431261_2009.63333333333",2009.63333333333,0.01468153
"JQ431272_2009.64722222222",2009.64722222222,0.01468153
"JQ431267_2009.61944444444",2009.61944444444,0.01468153
"JQ431263_2009.675",2009.675,0.01468153
"JQ431258_2009.68333333333",2009.68333333333,0.01328167
"JQ431257_2009.67777777778",2009.67777777778,0.01328167
"JQ431265_2009.63888888889",2009.63888888889,0.01468153
"JQ431268_2009.64166666667",2009.64166666667,0.01468153
"JQ431277_2009.67222222222",2009.67222222222,0.01468153
"FJ403555_2007.94444444444",2007.94444444444,0.0159942531642879
"LK054734_2004",2004,0.0280265731642879
"EU718491_2004",2004,0.0273260831642879
