"rerooted_tree.tip.label","dates","tip_heights"
"KC175386_2010.22777777778",2010.22777777778,0.0713127000052651
"KC409303_2010.20277777778",2010.20277777778,0.0690554500052651
"KC409311_2009.73333333333",2009.73333333333,0.0562601500052651
"KC175402_2009.58611111111",2009.58611111111,0.0639325299947349
"KC409278_2009.78611111111",2009.78611111111,0.0691996199947349
"KC409245_2009.47222222222",2009.47222222222,0.0712850899947349
"KC409251_2009.69166666667",2009.69166666667,0.0731604999947349
"KC175355_2009.58888888889",2009.58888888889,0.0725341299947349
"KC175390_2009.36944444444",2009.36944444444,0.0706376499947349
"JQ911595_2009.17777777778",2009.17777777778,0.0744509899947349
"KC175354_2009.58888888889",2009.58888888889,0.0710934199947349
"KC175353_2009.55",2009.55,0.0729736299947349
"KC175401_2009.58611111111",2009.58611111111,0.0710934999947349
"KC175351_2009.51944444444",2009.51944444444,0.0704701799947349
"KC175345_2009.41111111111",2009.41111111111,0.0698467099947349
"JQ911596_2009.26111111111",2009.26111111111,0.0710930599947349
"KC175344_2009.38888888889",2009.38888888889,0.0710933599947349
"KC409291_2009.98888888889",2009.98888888889,0.0723471199947349
"KC175372_2009.825",2009.825,0.0736025599947349
"KC175365_2009.70277777778",2009.70277777778,0.0723512399947349
"JQ911597_2009.51111111111",2009.51111111111,0.0698485799947349
"KC175342_2009.36944444444",2009.36944444444,0.0717627999947349
"KC409239_2009.54444444444",2009.54444444444,0.0679568099947349
"JQ911598_2009.36944444444",2009.36944444444,0.0692006799947349
"KC409306_2009.425",2009.425,0.0685763399947349
"KC409255_2009.70833333333",2009.70833333333,0.0736050099947349
"KC409298_2010.14722222222",2010.14722222222,0.0761721499947349
"KC409295_2010.06944444444",2010.06944444444,0.0755205499947349
"KC409296_2010.075",2010.075,0.0755205399947349
"KC409294_2010.01388888889",2010.01388888889,0.0704518999947349
"KC409253_2009.70555555556",2009.70555555556,0.0723445399947349
"KC409257_2009.71111111111",2009.71111111111,0.0685783399947349
"KC409252_2009.70555555556",2009.70555555556,0.0698261699947349
"KC409276_2009.78333333333",2009.78333333333,0.0704523499947349
"KC175343_2009.38888888889",2009.38888888889,0.0692021299947349
"KC409317_2009.83055555556",2009.83055555556,0.0749292699947349
"KC175360_2009.65555555556",2009.65555555556,0.0723388899947349
"KC409289_2009.91388888889",2009.91388888889,0.0748616399947349
"KC409310_2009.56111111111",2009.56111111111,0.0710899799947349
"KC409284_2009.84444444444",2009.84444444444,0.0735938099947349
"KC175371_2009.82222222222",2009.82222222222,0.0735938099947349
"KC409274_2009.78055555556",2009.78055555556,0.0704486299947349
"KC409273_2009.77777777778",2009.77777777778,0.0716969899947349
"KC175410_2009.68888888889",2009.68888888889,0.0710708499947349
"KC409259_2009.71944444444",2009.71944444444,0.0716930999947349
"KC175405_2009.66666666667",2009.66666666667,0.0723192099947349
"KC409270_2009.76388888889",2009.76388888889,0.0716937199947349
"KC409280_2009.80277777778",2009.80277777778,0.0716951599947349
"KC409254_2009.70555555556",2009.70555555556,0.0710708799947349
"KC175389_2009.36111111111",2009.36111111111,0.0698254999947349
"KC409304_2009.4",2009.4,0.0698254999947349
"KC409307_2009.43611111111",2009.43611111111,0.0704513799947349
"KC175379_2009.95277777778",2009.95277777778,0.0742238099947349
"KC175368_2009.725",2009.725,0.0723199599947349
"KC175396_2009.46666666667",2009.46666666667,0.0729919799947349
"KC409313_2009.75",2009.75,0.0723412599947349
"KC175349_2009.44166666667",2009.44166666667,0.0710762799947349
