"rerooted_tree.tip.label","dates","tip_heights"
"FN295484_2006.16666666667",2006.16666666667,0.0381652778986604
"FN295483_2006.16666666667",2006.16666666667,0.0376257378986604
"KM923920_2007.18888888889",2007.18888888889,0.0378953778986604
"KM923918_2007.18888888889",2007.18888888889,0.0378958578986604
"KM923919_2007.18888888889",2007.18888888889,0.0378963378986604
"KM923917_2007.18888888889",2007.18888888889,0.0378960978986604
"EU703762_2006.5",2006.5,0.0368650678986604
"KJ679577_2011.69722222222",2011.69722222222,0.0323840121013396
"FJ513675_2008.25",2008.25,0.0385811521013396
"GU199351_2005.49722222222",2005.49722222222,0.0380471121013396
"FJ513673_2008.25",2008.25,0.0391221021013396
"FJ445426_2008.25",2008.25,0.0399255621013396
"FJ513632_2008.16666666667",2008.16666666667,0.0393916721013396
"FJ513645_2008.25",2008.25,0.0388539221013396
"FJ513654_2008.25",2008.25,0.0388539221013396
"FJ000067_2006.58333333333",2006.58333333333,0.0369730721013396
"EF210157_2005.49166666667",2005.49166666667,0.0372424121013396
"FJ000065_2006.66666666667",2006.66666666667,0.0367044021013396
"FJ445428_2007.33333333333",2007.33333333333,0.0372387421013396
"EU564335_2006.83333333333",2006.83333333333,0.0367044021013396
"JF274082_2006.73888888889",2006.73888888889,0.0367044021013396
"GQ428211_2006.76666666667",2006.76666666667,0.0380513121013396
"FJ000062_2006.66666666667",2006.66666666667,0.0372419721013396
"FJ000068_2006.58333333333",2006.58333333333,0.0372422121013396
"JN558834_2005.5",2005.5,0.0407630721013396
"HM159387_2010.05833333333",2010.05833333333,0.0388495521013396
"HM159389_2010.06111111111",2010.06111111111,0.0391256221013396
"HM159386_2010.04722222222",2010.04722222222,0.0393321621013396
"HM159388_2010.06111111111",2010.06111111111,0.0391249921013396
"HM159385_2010.04444444444",2010.04444444444,0.0385847521013396
"KT336778_2010.54166666667",2010.54166666667,0.0388550121013396
"KJ679578_2011.97222222222",2011.97222222222,0.0412929221013396
"KT336780_2012.58888888889",2012.58888888889,0.0407448621013396
"KT336779_2012.58888888889",2012.58888888889,0.0404727421013396
"KT336777_2009.26944444444",2009.26944444444,0.0383225121013396
"KJ796844_2009.59166666667",2009.59166666667,0.0393986621013396
"KJ796845_2009.59166666667",2009.59166666667,0.0396618621013396
"KJ796846_2009.63055555556",2009.63055555556,0.0396628021013396
"FJ807898_2005.49722222222",2005.49722222222,0.0391189421013396
"EU372006_2007.44444444444",2007.44444444444,0.0383173321013396
"GQ428215_2008.41111111111",2008.41111111111,0.0391263421013396
"FJ513637_2008.16666666667",2008.16666666667,0.0383228221013396
"FJ513635_2008.16666666667",2008.16666666667,0.0383228221013396
"FJ513629_2008.16666666667",2008.16666666667,0.0375124221013396
"FJ513657_2008.25",2008.25,0.0377796021013396
"FJ513679_2008.25",2008.25,0.0380479421013396
"FJ513628_2008.16666666667",2008.16666666667,0.0375124221013396
"GQ428212_2007.53055555556",2007.53055555556,0.0385860921013396
"GQ428213_2007.53333333333",2007.53333333333,0.0401953321013396
"FJ000069_2007.41666666667",2007.41666666667,0.0388499521013396
"GQ428214_2008.49444444444",2008.49444444444,0.0396559921013396
"KT336781_2013.18055555556",2013.18055555556,0.0404621121013396
"KT336782_2013.40555555556",2013.40555555556,0.0399230421013396
"FN295487_2005.49722222222",2005.49722222222,0.0393865521013396
"FJ807899_2005.49722222222",2005.49722222222,0.0399203621013396
"FN295485_2005.49722222222",2005.49722222222,0.0393867521013396
"FJ445431_2008.5",2008.5,0.0396514021013396
"KC862329_2005.50277777778",2005.50277777778,0.0399178721013396
"GU301779_2009.675",2009.675,0.0404604621013396
"KJ796847_2009.17777777778",2009.17777777778,0.0399200321013396
"KJ796851_2008.91666666667",2008.91666666667,0.0399200321013396
"KJ796848_2008.84722222222",2008.84722222222,0.0399200321013396
"KF590566_2010.5",2010.5,0.0401870521013396
"KF590565_2010.5",2010.5,0.0412627521013396
"KF590564_2010.5",2010.5,0.0399186321013396
"GU908223_2009.61944444444",2009.61944444444,0.0401865221013396
"KF590567_2010.5",2010.5,0.0407198121013396
"GU199352_2005.49722222222",2005.49722222222,0.0399215521013396
"GQ905863_2009.4",2009.4,0.0409998321013396
"FJ445430_2008.5",2008.5,0.0393844721013396
"KJ796849_2008.97777777778",2008.97777777778,0.0396514021013396
"FJ445433_2008.58333333333",2008.58333333333,0.0396513621013396
"KP164869_2005.5",2005.5,0.0401850121013396
"FJ445502_2008.58333333333",2008.58333333333,0.0393844721013396
"FJ445443_2008.58333333333",2008.58333333333,0.0393844721013396
"FJ445445_2008.58333333333",2008.58333333333,0.0399223821013396
"FJ445484_2008.33333333333",2008.33333333333,0.0393844721013396
"FJ445432_2008.5",2008.5,0.0393844721013396
"GU301781_2009.57222222222",2009.57222222222,0.0396513721013396
"KJ796850_2009.70833333333",2009.70833333333,0.0407196521013396
"KJ796852_2009.11388888889",2009.11388888889,0.0399177421013396
"GU301780_2008.80555555556",2008.80555555556,0.0393844721013396
"FJ445463_2008.5",2008.5,0.0396532121013396
"FJ445510_2008",2008,0.0369725521013396
"FJ445511_2008",2008,0.0369730521013396
"JN558836_2005.5",2005.5,0.0396711921013396
"JN558835_2005.49722222222",2005.49722222222,0.0412890821013396
"FJ445427_2007.5",2007.5,0.0369736921013396
"HM159384_2006.475",2006.475,0.0380473621013396
"HM159390_2009.93055555556",2009.93055555556,0.0380482121013396
"GQ428210_2006.76666666667",2006.76666666667,0.0385897921013396
"FJ000066_2006.66666666667",2006.66666666667,0.0375105221013396
"GU189061_2005.49166666667",2005.49166666667,0.0375084721013396
"FJ000063_2006.75",2006.75,0.0375092321013396
"FJ000064_2006.66666666667",2006.66666666667,0.0380455521013396
"EU703760_2006.5",2006.5,0.0384213678986604
"EU703761_2006.5",2006.5,0.0381607178986604
"EU703759_2006.5",2006.5,0.0376248878986604
"FJ807897_2007.5",2007.5,0.0424978978986604
"AB860301_2013.5",2013.5,0.0435682478986604
