"rerooted_tree.tip.label","dates","tip_heights"
"KT873568_2014.78888888889",2014.78888888889,0.013231348950401
"KT873566_2014.81111111111",2014.81111111111,0.013237868950401
"KT873575_2014.81944444444",2014.81944444444,0.016004738950401
"KT873570_2014.79166666667",2014.79166666667,0.011860438950401
"KT873583_2014.76944444444",2014.76944444444,0.00767811895040096
"KT873577_2014.88055555556",2014.88055555556,0.011900648950401
"KT873579_2014.80833333333",2014.80833333333,0.00912473895040096
"KT873580_2014.79444444444",2014.79444444444,0.010501138950401
"KT873576_2014.8",2014.8,0.00912473895040096
"KT873587_2014.79722222222",2014.79722222222,0.00990704895040096
"KT873585_2014.78333333333",2014.78333333333,0.00990704895040096
"KT873586_2014.77777777778",2014.77777777778,0.00990704895040096
"KT873588_2014.8",2014.8,0.00990704895040096
"KT873584_2014.78611111111",2014.78611111111,0.013197728950401
"KT873682_2014.76944444444",2014.76944444444,0.00609052104959904
"KT873687_2014.75555555556",2014.75555555556,0.00743481104959904
"KT873698_2014.84166666667",2014.84166666667,0.00743489104959904
"KT873681_2014.76666666667",2014.76666666667,0.00877424104959904
"KT873697_2014.83888888889",2014.83888888889,0.00743565104959904
"KT873634_2014.83055555556",2014.83055555556,0.011582421049599
"KT873630_2014.78888888889",2014.78888888889,0.014360341049599
"KT873644_2014.74444444444",2014.74444444444,0.012774701049599
"KT873632_2014.85",2014.85,0.014335121049599
"KT873653_2014.76944444444",2014.76944444444,0.011485701049599
"KT873600_2014.8",2014.8,0.012864301049599
"KT873599_2014.775",2014.775,0.014223611049599
"KT873601_2014.80833333333",2014.80833333333,0.012882601049599
"KT873602_2014.85277777778",2014.85277777778,0.014263481049599
"KT873605_2014.84166666667",2014.84166666667,0.012913891049599
"KT873606_2014.74444444444",2014.74444444444,0.014291701049599
"KT873607_2014.825",2014.825,0.014294451049599
"KT873618_2014.81944444444",2014.81944444444,0.011511331049599
"KT873608_2014.86388888889",2014.86388888889,0.012903411049599
"KT873609_2014.76944444444",2014.76944444444,0.015619931049599
"KT873603_2014.86666666667",2014.86666666667,0.014245701049599
"KT873604_2014.88333333333",2014.88333333333,0.015624771049599
"KT873612_2014.83055555556",2014.83055555556,0.014238351049599
"KT873615_2014.775",2014.775,0.012857741049599
"KT873614_2014.85555555556",2014.85555555556,0.014233671049599
"KT873613_2014.85555555556",2014.85555555556,0.012857741049599
"KT873665_2014.77777777778",2014.77777777778,0.012945651049599
"KT873667_2014.78055555556",2014.78055555556,0.011527611049599
"KT873669_2014.83888888889",2014.83888888889,0.011527611049599
"KT873668_2014.78333333333",2014.78333333333,0.011527611049599
"KT873660_2014.74444444444",2014.74444444444,0.00876445104959904
"KT873711_2014.81666666667",2014.81666666667,0.00876445104959904
"KT873658_2014.84166666667",2014.84166666667,0.011540051049599
"KT873657_2014.82222222222",2014.82222222222,0.011537731049599
"KT873709_2014.85",2014.85,0.00876445104959904
"KT873670_2014.78333333333",2014.78333333333,0.010151391049599
"KT873673_2014.85277777778",2014.85277777778,0.010142031049599
"KT873624_2014.85",2014.85,0.010162921049599
"KT873650_2014.86111111111",2014.86111111111,0.010203111049599
"KT873589_2014.81388888889",2014.81388888889,0.014435431049599
"KT873590_2014.83888888889",2014.83888888889,0.015805811049599
