"tr.tip.label","dates","tip_depth"
"FN295484_2006.16666666667",2006.16666666667,0.00540297
"FN295483_2006.16666666667",2006.16666666667,0.00594251
"KM923920_2007.18888888889",2007.18888888889,0.00567287
"KM923918_2007.18888888889",2007.18888888889,0.00567239
"KM923919_2007.18888888889",2007.18888888889,0.00567191
"KM923917_2007.18888888889",2007.18888888889,0.00567215
"EU703762_2006.5",2006.5,0.00670318
"KJ679577_2011.69722222222",2011.69722222222,0.0111842357973208
"FJ513675_2008.25",2008.25,0.00498709579732078
"GU199351_2005.49722222222",2005.49722222222,0.00552113579732079
"FJ513673_2008.25",2008.25,0.00444614579732078
"FJ445426_2008.25",2008.25,0.00364268579732079
"FJ513632_2008.16666666667",2008.16666666667,0.00417657579732079
"FJ513645_2008.25",2008.25,0.00471432579732078
"FJ513654_2008.25",2008.25,0.00471432579732078
"FJ000067_2006.58333333333",2006.58333333333,0.00659517579732079
"EF210157_2005.49166666667",2005.49166666667,0.00632583579732079
"FJ000065_2006.66666666667",2006.66666666667,0.00686384579732079
"FJ445428_2007.33333333333",2007.33333333333,0.00632950579732078
"EU564335_2006.83333333333",2006.83333333333,0.00686384579732079
"JF274082_2006.73888888889",2006.73888888889,0.00686384579732079
"GQ428211_2006.76666666667",2006.76666666667,0.00551693579732079
"FJ000062_2006.66666666667",2006.66666666667,0.00632627579732079
"FJ000068_2006.58333333333",2006.58333333333,0.00632603579732079
"JN558834_2005.5",2005.5,0.00280517579732079
"HM159387_2010.05833333333",2010.05833333333,0.00471869579732078
"HM159389_2010.06111111111",2010.06111111111,0.00444262579732078
"HM159386_2010.04722222222",2010.04722222222,0.00423608579732079
"HM159388_2010.06111111111",2010.06111111111,0.00444325579732079
"HM159385_2010.04444444444",2010.04444444444,0.00498349579732078
"KT336778_2010.54166666667",2010.54166666667,0.00471323579732078
"KJ679578_2011.97222222222",2011.97222222222,0.00227532579732078
"KT336780_2012.58888888889",2012.58888888889,0.00282338579732078
"KT336779_2012.58888888889",2012.58888888889,0.00309550579732078
"KT336777_2009.26944444444",2009.26944444444,0.00524573579732079
"KJ796844_2009.59166666667",2009.59166666667,0.00416958579732078
"KJ796845_2009.59166666667",2009.59166666667,0.00390638579732078
"KJ796846_2009.63055555556",2009.63055555556,0.00390544579732079
"FJ807898_2005.49722222222",2005.49722222222,0.00444930579732079
"EU372006_2007.44444444444",2007.44444444444,0.00525091579732079
"GQ428215_2008.41111111111",2008.41111111111,0.00444190579732079
"FJ513637_2008.16666666667",2008.16666666667,0.00524542579732079
"FJ513635_2008.16666666667",2008.16666666667,0.00524542579732079
"FJ513629_2008.16666666667",2008.16666666667,0.00605582579732079
"FJ513657_2008.25",2008.25,0.00578864579732079
"FJ513679_2008.25",2008.25,0.0055203057973208
"FJ513628_2008.16666666667",2008.16666666667,0.00605582579732079
"GQ428212_2007.53055555556",2007.53055555556,0.00498215579732079
"GQ428213_2007.53333333333",2007.53333333333,0.00337291579732079
"FJ000069_2007.41666666667",2007.41666666667,0.00471829579732079
"GQ428214_2008.49444444444",2008.49444444444,0.00391225579732079
"KT336781_2013.18055555556",2013.18055555556,0.0031061357973208
"KT336782_2013.40555555556",2013.40555555556,0.00364520579732079
"FN295487_2005.49722222222",2005.49722222222,0.00418169579732079
"FJ807899_2005.49722222222",2005.49722222222,0.00364788579732079
"FN295485_2005.49722222222",2005.49722222222,0.00418149579732079
"FJ445431_2008.5",2008.5,0.00391684579732079
"KC862329_2005.50277777778",2005.50277777778,0.00365037579732079
"GU301779_2009.675",2009.675,0.00310778579732079
"KJ796847_2009.17777777778",2009.17777777778,0.0036482157973208
"KJ796851_2008.91666666667",2008.91666666667,0.0036482157973208
"KJ796848_2008.84722222222",2008.84722222222,0.0036482157973208
"KF590566_2010.5",2010.5,0.0033811957973208
"KF590565_2010.5",2010.5,0.0023054957973208
"KF590564_2010.5",2010.5,0.00364961579732079
"GU908223_2009.61944444444",2009.61944444444,0.00338172579732079
"KF590567_2010.5",2010.5,0.0028484357973208
"GU199352_2005.49722222222",2005.49722222222,0.00364669579732079
"GQ905863_2009.4",2009.4,0.00256841579732079
"FJ445430_2008.5",2008.5,0.00418377579732079
"KJ796849_2008.97777777778",2008.97777777778,0.00391684579732079
"FJ445433_2008.58333333333",2008.58333333333,0.00391688579732079
"KP164869_2005.5",2005.5,0.00338323579732079
"FJ445502_2008.58333333333",2008.58333333333,0.00418377579732079
"FJ445443_2008.58333333333",2008.58333333333,0.00418377579732079
"FJ445445_2008.58333333333",2008.58333333333,0.00364586579732079
"FJ445484_2008.33333333333",2008.33333333333,0.00418377579732079
"FJ445432_2008.5",2008.5,0.00418377579732079
"GU301781_2009.57222222222",2009.57222222222,0.00391687579732079
"KJ796850_2009.70833333333",2009.70833333333,0.00284859579732079
"KJ796852_2009.11388888889",2009.11388888889,0.00365050579732079
"GU301780_2008.80555555556",2008.80555555556,0.00418377579732079
"FJ445463_2008.5",2008.5,0.00391503579732079
"FJ445510_2008",2008,0.00659569579732078
"FJ445511_2008",2008,0.00659519579732078
"JN558836_2005.5",2005.5,0.00389705579732078
"JN558835_2005.49722222222",2005.49722222222,0.00227916579732079
"FJ445427_2007.5",2007.5,0.00659455579732079
"HM159384_2006.475",2006.475,0.00552088579732079
"HM159390_2009.93055555556",2009.93055555556,0.00552003579732079
"GQ428210_2006.76666666667",2006.76666666667,0.00497845579732079
"FJ000066_2006.66666666667",2006.66666666667,0.00605772579732079
"GU189061_2005.49166666667",2005.49166666667,0.00605977579732079
"FJ000063_2006.75",2006.75,0.00605901579732078
"FJ000064_2006.66666666667",2006.66666666667,0.00552269579732078
"EU703760_2006.5",2006.5,0.00514688
"EU703761_2006.5",2006.5,0.00540752999999999
"EU703759_2006.5",2006.5,0.00594335999999999
"FJ807897_2007.5",2007.5,0.00107035
"AB860301_2013.5",2013.5,0
