"rerooted_tree.tip.label","dates","tip_heights"
"JN211159_2009.5",2009.5,0.0119798450577299
"JN211139_2003.91666666667",2003.91666666667,0.00975555505772985
"JN211160_2004.66666666667",2004.66666666667,0.00975740505772985
"JN211182_2004.41666666667",2004.41666666667,0.0101938450577298
"JN211153_2004.41666666667",2004.41666666667,0.00931916505772985
"JN211149_2004.83333333333",2004.83333333333,0.00932080505772985
"JN211143_2006.25",2006.25,0.00800494505772985
"JN211147_2006.41666666667",2006.41666666667,0.00844003505772985
"JN211131_2006.08333333333",2006.08333333333,0.00888821505772985
"JN211164_2006.33333333333",2006.33333333333,0.00976152505772985
"JN211177_2004.91666666667",2004.91666666667,0.00843733505772985
"JN211130_2003.5",2003.5,0.0107122350577299
"JN211134_2004.5",2004.5,0.00934211494227015
"JN211166_2006.25",2006.25,0.00932570494227015
"JN211141_2006.41666666667",2006.41666666667,0.00756358494227015
"JN211173_2006.66666666667",2006.66666666667,0.00975658494227015
"JN211124_2009",2009,0.0108015449422701
"JN211122_2009.08333333333",2009.08333333333,0.0117742149422701
"JN211152_2009.33333333333",2009.33333333333,0.00799975494227015
"JN211181_2004",2004,0.00843854494227015
"JN211184_2004.25",2004.25,0.00843854494227015
"JN211169_2006.16666666667",2006.16666666667,0.0124834749422701
"JN211154_2003.25",2003.25,0.0106965049422701
"JN211128_2006.16666666667",2006.16666666667,0.00976772494227015
"JN211146_2009.33333333333",2009.33333333333,0.0119657549422701
"JN211126_2009.08333333333",2009.08333333333,0.0124069349422701
"JN211132_2006.08333333333",2006.08333333333,0.00933137494227015
"JN211174_2009.58333333333",2009.58333333333,0.0128452649422701
"JN211172_2008.91666666667",2008.91666666667,0.0142104949422701
"JN211161_2006.5",2006.5,0.0101974549422701
"JN211135_2008.5",2008.5,0.0132994949422701
"JN211168_2008.41666666667",2008.41666666667,0.0115149949422701
"JN211123_2004.25",2004.25,0.00887716494227015
"JN211162_2004.75",2004.75,0.00888230494227015
"JN211175_2008.5",2008.5,0.0107152849422701
"JN211140_2009.25",2009.25,0.0125467949422701
"JN211170_2003.33333333333",2003.33333333333,0.00846999494227015
"JN211185_2003.25",2003.25,0.0106883149422701
"JN211129_2004",2004,0.00623975505772985
"JN211179_2006.5",2006.5,0.00755715505772985
"JN211155_2003.25",2003.25,0.00896525505772985
"JN211180_2003.58333333333",2003.58333333333,0.00712627505772985
"JN211125_2003.16666666667",2003.16666666667,0.00930014505772985
"JN211127_2003.25",2003.25,0.00973855505772985
"JN211145_2006.16666666667",2006.16666666667,0.0110522150577299
"JN211183_2003.91666666667",2003.91666666667,0.00973645505772985
"JN211176_2004.5",2004.5,0.00973678505772985
"JN211144_2004.08333333333",2004.08333333333,0.0101725250577299
"JN211163_2003.5",2003.5,0.0101725350577299
"JN211151_2004.25",2004.25,0.00886704505772985
"JN211150_2004.16666666667",2004.16666666667,0.00886607505772985
"JN211157_2003.25",2003.25,0.0101780750577299
"JN211133_2009.16666666667",2009.16666666667,0.0101770250577298
"JN211121_2006",2006,0.0137049450577299
"JN211148_2008.33333333333",2008.33333333333,0.0137005150577298
"JN211156_2009.5",2009.5,0.0114916650577299
"JN211142_2009.25",2009.25,0.0114952050577299
"JN211158_2009.58333333333",2009.58333333333,0.0119341550577299
"JN211171_2008.91666666667",2008.91666666667,0.0110570350577299
"JN211137_2009.33333333333",2009.33333333333,0.0110570350577299
"JN211136_2008.41666666667",2008.41666666667,0.0110570350577299
"JN211165_2009.58333333333",2009.58333333333,0.0114908350577299
"JN211178_2008.75",2008.75,0.0106136350577299
"JN211167_2003.33333333333",2003.33333333333,0.0119827450577299
"JN211138_2003.91666666667",2003.91666666667,0.0132936350577299
