"tr.tip.label","dates","tip_depth"
"JN211159_2009.5",2009.5,0.0022306498845403
"JN211139_2003.91666666667",2003.91666666667,0.0044549398845403
"JN211160_2004.66666666667",2004.66666666667,0.0044530898845403
"JN211182_2004.41666666667",2004.41666666667,0.0040166498845403
"JN211153_2004.41666666667",2004.41666666667,0.0048913298845403
"JN211149_2004.83333333333",2004.83333333333,0.0048896898845403
"JN211143_2006.25",2006.25,0.0062055498845403
"JN211147_2006.41666666667",2006.41666666667,0.0057704598845403
"JN211131_2006.08333333333",2006.08333333333,0.0053222798845403
"JN211164_2006.33333333333",2006.33333333333,0.0044489698845403
"JN211177_2004.91666666667",2004.91666666667,0.0057731598845403
"JN211130_2003.5",2003.5,0.0034982598845403
"JN211134_2004.5",2004.5,0.00486838
"JN211166_2006.25",2006.25,0.00488479
"JN211141_2006.41666666667",2006.41666666667,0.00664691
"JN211173_2006.66666666667",2006.66666666667,0.00445391
"JN211124_2009",2009,0.00340895
"JN211122_2009.08333333333",2009.08333333333,0.00243628
"JN211152_2009.33333333333",2009.33333333333,0.00621074
"JN211181_2004",2004,0.00577195
"JN211184_2004.25",2004.25,0.00577195
"JN211169_2006.16666666667",2006.16666666667,0.00172702
"JN211154_2003.25",2003.25,0.00351399
"JN211128_2006.16666666667",2006.16666666667,0.00444277
"JN211146_2009.33333333333",2009.33333333333,0.00224474
"JN211126_2009.08333333333",2009.08333333333,0.00180356
"JN211132_2006.08333333333",2006.08333333333,0.00487912
"JN211174_2009.58333333333",2009.58333333333,0.00136523
"JN211172_2008.91666666667",2008.91666666667,0
"JN211161_2006.5",2006.5,0.00401304
"JN211135_2008.5",2008.5,0.000911
"JN211168_2008.41666666667",2008.41666666667,0.0026955
"JN211123_2004.25",2004.25,0.00533333
"JN211162_2004.75",2004.75,0.00532819
"JN211175_2008.5",2008.5,0.00349521
"JN211140_2009.25",2009.25,0.0016637
"JN211170_2003.33333333333",2003.33333333333,0.0057405
"JN211185_2003.25",2003.25,0.00352218
"JN211129_2004",2004,0.0079707398845403
"JN211179_2006.5",2006.5,0.0066533398845403
"JN211155_2003.25",2003.25,0.0052452398845403
"JN211180_2003.58333333333",2003.58333333333,0.0070842198845403
"JN211125_2003.16666666667",2003.16666666667,0.0049103498845403
"JN211127_2003.25",2003.25,0.0044719398845403
"JN211145_2006.16666666667",2006.16666666667,0.0031582798845403
"JN211183_2003.91666666667",2003.91666666667,0.0044740398845403
"JN211176_2004.5",2004.5,0.0044737098845403
"JN211144_2004.08333333333",2004.08333333333,0.0040379698845403
"JN211163_2003.5",2003.5,0.0040379598845403
"JN211151_2004.25",2004.25,0.0053434498845403
"JN211150_2004.16666666667",2004.16666666667,0.0053444198845403
"JN211157_2003.25",2003.25,0.0040324198845403
"JN211133_2009.16666666667",2009.16666666667,0.0040334698845403
"JN211121_2006",2006,0.000505549884540298
"JN211148_2008.33333333333",2008.33333333333,0.000509979884540299
"JN211156_2009.5",2009.5,0.0027188298845403
"JN211142_2009.25",2009.25,0.0027152898845403
"JN211158_2009.58333333333",2009.58333333333,0.0022763398845403
"JN211171_2008.91666666667",2008.91666666667,0.0031534598845403
"JN211137_2009.33333333333",2009.33333333333,0.0031534598845403
"JN211136_2008.41666666667",2008.41666666667,0.0031534598845403
"JN211165_2009.58333333333",2009.58333333333,0.0027196598845403
"JN211178_2008.75",2008.75,0.0035968598845403
"JN211167_2003.33333333333",2003.33333333333,0.0022277498845403
"JN211138_2003.91666666667",2003.91666666667,0.000916859884540296
