"tr.tip.label","dates","tip_depth"
"KM462733_2011.625",2011.625,0.66649412
"KM462740_2012.25555555556",2012.25555555556,0.57829555
"KM462715_2011.74166666667",2011.74166666667,0.06785886
"KM462717_2011.77777777778",2011.77777777778,0.0657953299999999
"KM462720_2011.97777777778",2011.97777777778,0.16040689
"KM462725_2012.75555555556",2012.75555555556,0.16040689
"KM462751_2013.17777777778",2013.17777777778,0.15625666
"KM462721_2012.44722222222",2012.44722222222,0.16040688
"KM462735_2011.73888888889",2011.73888888889,0.19731842
"KM462707_2010.73888888889",2010.73888888889,0.22012267
"KM462709_2010.95277777778",2010.95277777778,0.2160388
"KM462718_2011.81944444444",2011.81944444444,0.21809935
"KM462744_2012.45555555556",2012.45555555556,0
"KM462708_2010.75833333333",2010.75833333333,0.04859442
"KM462706_2010.73888888889",2010.73888888889,0.0506256700000001
"KM462745_2012.67222222222",2012.67222222222,0.0681895100000001
"KM462748_2013.025",2013.025,0.06408455
"KM462704_2010.62777777778",2010.62777777778,0.0599605500000001
"KM462728_2012.925",2012.925,0.0366436600000001
"KM462731_2012.98333333333",2012.98333333333,0.0345994000000002
"KM462724_2012.73333333333",2012.73333333333,0.16008089
"KM462722_2012.69722222222",2012.69722222222,0.13461841
"KM462701_2010.47222222222",2010.47222222222,0.15557338
"KM462738_2011.92777777778",2011.92777777778,0.24158999
"KM462714_2011.74166666667",2011.74166666667,0.29396415
"KM462732_2011.60277777778",2011.60277777778,0.27553657
"KM462749_2013.03055555556",2013.03055555556,0.34895655
"KM462747_2013.00555555556",2013.00555555556,0.35108067
"KM462713_2011.68333333333",2011.68333333333,0.20865637
"KM462739_2012.08055555556",2012.08055555556,0.0916021100000002
"KM462710_2011.1",2011.1,0.20061023
"KM462750_2013.09444444444",2013.09444444444,0.10383157
"KM462734_2011.725",2011.725,0.18432834
"KM462716_2011.75833333333",2011.75833333333,0.13442944
"KM462727_2012.90277777778",2012.90277777778,0.17017319
"KM462730_2012.96944444444",2012.96944444444,0.1721706
"KM462729_2012.94722222222",2012.94722222222,0.13743987
"KM462752_2013.23333333333",2013.23333333333,0.13627382
"KM462743_2012.42777777778",2012.42777777778,0.14214303
"KM462702_2010.59722222222",2010.59722222222,0.17997048
"KM462703_2010.60555555556",2010.60555555556,0.17902439
"KM462746_2013.15",2013.15,0.17122976
"KM462736_2011.73611111111",2011.73611111111,0.02682008
"KM462737_2011.89166666667",2011.89166666667,0.02682008
"KM462711_2011.1",2011.1,0.24054354
"KM462712_2011.45555555556",2011.45555555556,0.23439906
"KM462726_2012.77222222222",2012.77222222222,0.31441268
"KM462723_2012.72222222222",2012.72222222222,0.32059734
"KM462705_2010.70277777778",2010.70277777778,0.68379614
"KM462719_2011.82222222222",2011.82222222222,0.67896951
"KM462742_2012.37777777778",2012.37777777778,0.86704713
"KM462741_2012.34166666667",2012.34166666667,0.87105485
