"tr.tip.label","dates","tip_depth"
"JQ315097_2010.48333333333",2010.48333333333,0.0494432138067972
"JQ315095_2009.25277777778",2009.25277777778,0.0659379938067972
"JQ315096_2009.23888888889",2009.23888888889,0.0619694638067972
"JQ315107_2010.36666666667",2010.36666666667,0.04058187
"KM260063_2011.03055555556",2011.03055555556,0.03503287
"KM260056_2011.20555555556",2011.20555555556,0.03627534
"JQ315115_2010.425",2010.425,0.01962675
"KP751615_2014.66666666667",2014.66666666667,0.02452441
"JQ315100_2008.38333333333",2008.38333333333,0.03384538
"KP751507_2014.66666666667",2014.66666666667,0.02256801
"JQ315105_2010.36111111111",2010.36111111111,0.02466503
"JQ315106_2010.36388888889",2010.36388888889,0.02466503
"JQ315101_2010.29166666667",2010.29166666667,0.04404117
"JQ315104_2010.35555555556",2010.35555555556,0.03947107
"JQ315102_2010.30833333333",2010.30833333333,0.0407075
"JQ315103_2010.30833333333",2010.30833333333,0.0407063
"KP751504_2014.66666666667",2014.66666666667,0.02920355
"KP751579_2014.66666666667",2014.66666666667,0.03614125
"KP751576_2014.66666666667",2014.66666666667,0.02094676
"KP751556_2014.66666666667",2014.66666666667,0.01569719
"JQ315109_2010.41666666667",2010.41666666667,0.03738623
"JQ315108_2010.37222222222",2010.37222222222,0.03965785
"JQ315098_2010.51666666667",2010.51666666667,0.03625313
"KM260057_2011.20555555556",2011.20555555556,0.02573536
"KM260058_2011.20555555556",2011.20555555556,0.03849516
"KP751540_2014.66666666667",2014.66666666667,0.02100041
"KP751597_2014.66666666667",2014.66666666667,0.02856866
"JQ315111_2010.41666666667",2010.41666666667,0.03849925
"JQ315110_2010.41666666667",2010.41666666667,0.03623309
"KP751550_2014.66666666667",2014.66666666667,0.03879881
"KP751463_2014.66666666667",2014.66666666667,0.0342942
"KM260069_2012.64166666667",2012.64166666667,0
"KM260143_2014.04444444444",2014.04444444444,0.02817805
"KP751506_2014.66666666667",2014.66666666667,0.04034881
"KM260111_2013.05277777778",2013.05277777778,0.03803408
"KM260112_2013.05277777778",2013.05277777778,0.03586655
"KM260118_2013.05277777778",2013.05277777778,0.04041971
"KM260135_2014.04444444444",2014.04444444444,0.03231433
"KM260123_2014.13055555556",2014.13055555556,0.03238533
"KM260122_2014.13055555556",2014.13055555556,0.03238533
"KM260107_2013.125",2013.125,0.03586305
"KM260078_2013.48055555556",2013.48055555556,0.03360436
"KM260120_2013.05277777778",2013.05277777778,0.03474321
"KM260133_2014.04444444444",2014.04444444444,0.03135256
"KM260101_2013.35277777778",2013.35277777778,0.03474365
"KP751479_2014.66666666667",2014.66666666667,0.02904167
"KP751477_2014.66666666667",2014.66666666667,0.02791492
"KM260094_2013.35277777778",2013.35277777778,0.03359683
"KM260139_2014.04444444444",2014.04444444444,0.03021745
"KM260096_2013.35277777778",2013.35277777778,0.03240634
"KP751452_2014.66666666667",2014.66666666667,0.03702004
"KM260115_2013.05277777778",2013.05277777778,0.03815339
"KM260109_2013.125",2013.125,0.03588993
"KM260116_2013.05277777778",2013.05277777778,0.03022015
"KM260080_2013.48055555556",2013.48055555556,0.03022151
"KM260100_2013.35277777778",2013.35277777778,0.03247127
"KM260121_2014.13055555556",2014.13055555556,0.02908467
"KM260082_2013.35277777778",2013.35277777778,0.02908554
"KM260138_2014.04444444444",2014.04444444444,0.03022888
"KM260137_2014.04444444444",2014.04444444444,0.03135379
"KM260084_2013.35277777778",2013.35277777778,0.02908478
"KP751474_2014.66666666667",2014.66666666667,0.03134745
"KM260110_2013.05277777778",2013.05277777778,0.03134578
"KM260075_2013.48055555556",2013.48055555556,0.03017032
"KM260125_2014.13055555556",2014.13055555556,0.02214219
"KM260136_2014.04444444444",2014.04444444444,0.02327823
"KM260090_2013.35277777778",2013.35277777778,0.03245617
"KM260077_2013.48055555556",2013.48055555556,0.03132239
"KM260065_2012.64166666667",2012.64166666667,0.03011531
"KM260083_2013.35277777778",2013.35277777778,0.03137531
"KM260108_2013.125",2013.125,0.03700749
"KP751467_2014.66666666667",2014.66666666667,0.0358706
"KM260097_2013.35277777778",2013.35277777778,0.0358919
"KM260072_2013.48055555556",2013.48055555556,0.03474615
"KP751572_2014.66666666667",2014.66666666667,0.03357407
"KP751570_2014.66666666667",2014.66666666667,0.03470621
"KM260099_2013.35277777778",2013.35277777778,0.0263126
"KM260128_2014.13055555556",2014.13055555556,0.02887813
"KP751490_2014.66666666667",2014.66666666667,0.03931838
"KP751512_2014.66666666667",2014.66666666667,0.0323123
"KM260104_2013.125",2013.125,0.04042682
"KP751451_2014.66666666667",2014.66666666667,0.03363261
"KP751472_2014.66666666667",2014.66666666667,0.03592558
"KP751462_2014.66666666667",2014.66666666667,0.02906471
"KM260113_2013.05277777778",2013.05277777778,0.03364598
"KM260079_2013.48055555556",2013.48055555556,0.03477486
"KM260141_2014.04444444444",2014.04444444444,0.03139615
"KM260068_2012.64166666667",2012.64166666667,0.03132214
"KM260127_2014.13055555556",2014.13055555556,0.02345392
"KP751478_2014.66666666667",2014.66666666667,0.02572212
"KM260142_2014.04444444444",2014.04444444444,0.02571735
"KM260098_2013.35277777778",2013.35277777778,0.0257212
"KM260126_2014.13055555556",2014.13055555556,0.03478579
"KP751469_2014.66666666667",2014.66666666667,0.03133992
"KM260140_2014.04444444444",2014.04444444444,0.03236063
"KM260076_2013.48055555556",2013.48055555556,0.02990524
