"rerooted_tree.tip.label","dates","tip_heights"
"KJ156874_2013.65833333333",2013.65833333333,0.00154870752275518
"KJ156934_2013.62222222222",2013.62222222222,0.00154725752275518
"KJ156952_2013.16666666667",2013.16666666667,0.00120694247724482
"KF192507_2013.16666666667",2013.16666666667,0.00245644247724482
"KF917527_2013.85277777778",2013.85277777778,0.00220579247724482
"KF600613_2013.09444444444",2013.09444444444,0.00320429247724482
"KJ556336_2013.84722222222",2013.84722222222,0.00220655247724482
"KJ156944_2013.50277777778",2013.50277777778,0.00245537247724482
"KF958702_2013.84444444444",2013.84444444444,0.00220683247724482
"KJ156949_2013.44722222222",2013.44722222222,0.00220580247724482
"KJ713297_2013.83333333333",2013.83333333333,0.00469828247724482
"KR011266_2015.01388888889",2015.01388888889,0.00344937247724482
"KR011263_2015.05555555556",2015.05555555556,0.00344937247724482
"KR011264_2015.05555555556",2015.05555555556,0.00344937247724482
"KR011265_2015.06944444444",2015.06944444444,0.00344937247724482
"KJ713296_2013.83333333333",2013.83333333333,0.00320177247724482
"KJ713295_2013.83333333333",2013.83333333333,0.00344991247724482
"KJ713298_2013.83333333333",2013.83333333333,0.00370354247724482
"KJ156881_2013.44722222222",2013.44722222222,0.00245385247724482
"KF600620_2012.46666666667",2012.46666666667,0.00129733752275518
"KF600630_2013.36666666667",2013.36666666667,0.00204258752275518
"KF600652_2012.83055555556",2012.83055555556,0.00179485752275518
"KP719931_2014.41666666667",2014.41666666667,0.00328654752275518
"KP719932_2014.41666666667",2014.41666666667,0.00328654752275518
"KJ713299_2013.83333333333",2013.83333333333,0.00328927752275518
"KJ650296_2013.99722222222",2013.99722222222,0.00328719752275518
"KJ650295_2013.99722222222",2013.99722222222,0.00328719752275518
"KJ650297_2013.91388888889",2013.91388888889,0.00328719752275518
"KP719928_2014.41666666667",2014.41666666667,0.00353692752275518
"KP719930_2014.41666666667",2014.41666666667,0.00328880752275518
"KP719927_2014.41666666667",2014.41666666667,0.00328880752275518
"KP719929_2014.41666666667",2014.41666666667,0.00353731752275518
"KJ156869_2013.54444444444",2013.54444444444,0.00278874752275518
"KF600645_2013.36111111111",2013.36111111111,0.00279019752275518
"KF600634_2013.41388888889",2013.41388888889,0.00303970752275518
"KF600644_2013.36388888889",2013.36388888889,0.00279019752275518
"KJ156866_2013.33611111111",2013.33611111111,0.00279019752275518
"KF186567_2013.35555555556",2013.35555555556,0.00279019752275518
"KF600632_2013.39444444444",2013.39444444444,0.00279019752275518
"KF600647_2013.37222222222",2013.37222222222,0.00279019752275518
"KF186565_2013.30833333333",2013.30833333333,0.00279019752275518
"KF186564_2013.33333333333",2013.33333333333,0.00279019752275518
"KF186566_2013.30555555556",2013.30555555556,0.00279020752275518
"KF600627_2013.35",2013.35,0.00279019752275518
"KF600651_2013.39444444444",2013.39444444444,0.00279019752275518
"KF600628_2013.425",2013.425,0.00179754752275518
"KJ156910_2013.59444444444",2013.59444444444,0.00154870752275518
"KJ156916_2013.69444444444",2013.69444444444,0.00254205752275518
"KJ156942_2013.54444444444",2013.54444444444,0.00204432752275518
