"tr.tip.label","dates","tip_depth"
"HM209090_2006.62222222222",2006.62222222222,0.46059886
"GQ925361_2007.48888888889",2007.48888888889,0.45798001
"GQ925328_2007.31388888889",2007.31388888889,0.46583679
"HM209114_2007.20277777778",2007.20277777778,0.37475266
"HM209115_2007.27777777778",2007.27777777778,0.41099529
"HM209105_2006.94444444444",2006.94444444444,0.418012648802382
"GQ925338_2007.48888888889",2007.48888888889,0.436569148802382
"GQ925341_2007.48888888889",2007.48888888889,0.53711623
"GQ925344_2007.48888888889",2007.48888888889,0.44439198
"GQ925334_2007.48888888889",2007.48888888889,0.43664281
"GQ925331_2007.41111111111",2007.41111111111,0.43406866
"GQ925353_2007.21944444444",2007.21944444444,0.43664068
"GQ925325_2007.21944444444",2007.21944444444,0.43664068
"HM209096_2006.83333333333",2006.83333333333,0.43150286
"GQ925321_2007.14444444444",2007.14444444444,0.43407034
"GQ925343_2007.48888888889",2007.48888888889,0.43405561
"GQ925337_2007.48888888889",2007.48888888889,0.42893496
"GQ925340_2007.48888888889",2007.48888888889,0.43150176
"GQ925336_2007.48888888889",2007.48888888889,0.4289358
"GQ925357_2007.41111111111",2007.41111111111,0.43407034
"GQ925351_2007.21944444444",2007.21944444444,0.43664068
"GQ925356_2007.41111111111",2007.41111111111,0.43664068
"GQ925355_2007.31388888889",2007.31388888889,0.43406662
"GQ925354_2007.31388888889",2007.31388888889,0.43406501
"GQ925330_2007.31388888889",2007.31388888889,0.43148968
"GQ925326_2007.21944444444",2007.21944444444,0.43664068
"GQ925363_2007.48888888889",2007.48888888889,0.43664068
"GQ925352_2007.21944444444",2007.21944444444,0.43664068
"GQ925327_2007.21944444444",2007.21944444444,0.43664068
"GQ925358_2007.41111111111",2007.41111111111,0.43664068
"GQ925332_2007.41111111111",2007.41111111111,0.43921258
"GQ925349_2007.14444444444",2007.14444444444,0.43921258
"HM209110_2006.81666666667",2006.81666666667,0.43921258
"HM209113_2007.20277777778",2007.20277777778,0.43921258
"GQ925347_2007.06111111111",2007.06111111111,0.43921258
"GQ925333_2007.48888888889",2007.48888888889,0.43921258
"HM209111_2006.98888888889",2006.98888888889,0.43402989
"HM209112_2006.98888888889",2006.98888888889,0.43402989
"GQ925319_2007.06111111111",2007.06111111111,0.43921258
"HM209116_2006.98888888889",2006.98888888889,0.43921258
"GQ925335_2007.48888888889",2007.48888888889,0.4288069
"GQ925342_2007.48888888889",2007.48888888889,0.43663862
"HM209121_2008.83888888889",2008.83888888889,0.43663953
"GQ925359_2007.48888888889",2007.48888888889,0.43664132
"HM209107_2006.94444444444",2006.94444444444,0.43663959
"HM209100_2006.88611111111",2006.88611111111,0.43921258
"GQ925346_2007.06111111111",2007.06111111111,0.43921258
"GQ925317_2007.06111111111",2007.06111111111,0.43921258
"GQ925320_2007.14444444444",2007.14444444444,0.43402037
"GQ925322_2007.14444444444",2007.14444444444,0.42882948
"HM209093_2006.75555555556",2006.75555555556,0.42624656
"HM209091_2006.62222222222",2006.62222222222,0.42366145
"HM209117_2006.98888888889",2006.98888888889,0.42624656
"HM209104_2006.94444444444",2006.94444444444,0.42624656
"HM209098_2006.83333333333",2006.83333333333,0.42365898
"HM209095_2006.75555555556",2006.75555555556,0.42624656
"HM209094_2006.75555555556",2006.75555555556,0.42624656
"GQ925360_2007.48888888889",2007.48888888889,0.43921258
"GQ925362_2007.48888888889",2007.48888888889,0.43921258
"HM209106_2006.94444444444",2006.94444444444,0.43921258
"HM209119_2008.79444444444",2008.79444444444,0.43921258
"GQ925323_2007.14444444444",2007.14444444444,0.43921258
"GQ925348_2007.14444444444",2007.14444444444,0.43921258
"GQ925318_2007.06111111111",2007.06111111111,0.43921258
"HM209101_2006.88611111111",2006.88611111111,0.43921258
"GQ925345_2007.06111111111",2007.06111111111,0.43921258
"HM209109_2006.81666666667",2006.81666666667,0.43921258
"GQ925324_2007.14444444444",2007.14444444444,0.43921258
"HM209103_2006.88611111111",2006.88611111111,0.43921258
"HM209108_2006.94444444444",2006.94444444444,0.43921258
"GQ925329_2007.31388888889",2007.31388888889,0.43921258
"HM209099_2006.88611111111",2006.88611111111,0.43921258
"GQ925350_2007.14444444444",2007.14444444444,0.43921258
"GQ925339_2007.48888888889",2007.48888888889,0.43662877
"HM209118_2008.79444444444",2008.79444444444,0.42605358
"HM209088_2006.50833333333",2006.50833333333,0.33649781
"HM209092_2006.75555555556",2006.75555555556,0.31666381
"HM209122_2008.98611111111",2008.98611111111,0.33483114
"HM209123_2009.05277777778",2009.05277777778,0
"HM209087_2006.475",2006.475,0.29454656
"HM209097_2006.83333333333",2006.83333333333,0.43664302
"HM209102_2006.88611111111",2006.88611111111,0.43664302
"HM209124_2009.05277777778",2009.05277777778,0.43914486
"HM209089_2006.56388888889",2006.56388888889,0.45253604
