"rerooted_tree.tip.label","dates","tip_heights"
"EU170163_2004.41666666667",2004.41666666667,0.107414741284491
"EU170166_2004.41666666667",2004.41666666667,0.100607471284491
"EU170167_2005.58333333333",2005.58333333333,0.0848401012844909
"EU170186_2002.08333333333",2002.08333333333,0.0501910712844909
"EU170185_2002.08333333333",2002.08333333333,0.0501910712844909
"EU170162_2004.75",2004.75,0.0909139212844909
"EU170182_2002.58333333333",2002.58333333333,0.0385449712844909
"EU170189_2003.5",2003.5,0.0731590687155091
"EU170179_2001.33333333333",2001.33333333333,0.0731590587155091
"EU170191_2003.5",2003.5,0.0895999487155091
"EU170181_2002.58333333333",2002.58333333333,0.0772182287155091
"EU170192_2004.41666666667",2004.41666666667,0.0731590587155091
"EU170190_2003.5",2003.5,0.0731590587155091
"EU170180_2002.33333333333",2002.33333333333,0.0813620587155091
"EU170172_2004.58333333333",2004.58333333333,0.0937672587155091
"EU170184_2003.41666666667",2003.41666666667,0.0894102187155091
"EU170187_2003.41666666667",2003.41666666667,0.0894281487155091
"EU170168_2003.5",2003.5,0.199459518715509
"EU170173_2004.58333333333",2004.58333333333,0.0974303887155091
"EU170170_2004.58333333333",2004.58333333333,0.0973313587155091
"EU170175_2005.41666666667",2005.41666666667,0.0973061487155091
"EU170176_2005.41666666667",2005.41666666667,0.0973061487155091
"EU170169_2003.66666666667",2003.66666666667,0.0933662787155091
"EU170174_2004.41666666667",2004.41666666667,0.0933662787155091
"EU170178_2000.58333333333",2000.58333333333,0.0813562287155091
"EU170188_2003.58333333333",2003.58333333333,0.0326361887155091
"EU170193_2002.58333333333",2002.58333333333,0.0405081487155091
"EU170183_2004.16666666667",2004.16666666667,0.0444422787155091
"EU170177_2004.16666666667",2004.16666666667,0.0444201787155091
"EU170171_2005.25",2005.25,0.0444123887155091
"EU170164_2004.41666666667",2004.41666666667,0.111302321284491
"EU170165_2004.41666666667",2004.41666666667,0.111302321284491
