"rerooted_tree.tip.label","dates","tip_heights"
"KR992817_2012.98055555556",2012.98055555556,0.131464635732847
"KR992776_2011.19166666667",2011.19166666667,0.125266045732847
"KR992797_2012.90833333333",2012.90833333333,0.119321595732847
"KR992829_2010.37777777778",2010.37777777778,0.119322185732847
"KR992833_2007.77777777778",2007.77777777778,0.119331565732847
"KR992762_2005.24722222222",2005.24722222222,0.125424575732847
"KR992749_2011.14166666667",2011.14166666667,0.125474565732847
"KR992743_2008.11388888889",2008.11388888889,0.125429285732847
"KR992737_2006.25833333333",2006.25833333333,0.129603005732847
"KR992793_2011.54722222222",2011.54722222222,0.135843725732847
"KR992764_2010.60833333333",2010.60833333333,0.119327785732847
"KR992734_2006.01111111111",2006.01111111111,0.154960285732847
"KR992805_2012.67222222222",2012.67222222222,0.129693535732847
"KR992731_2006.80277777778",2006.80277777778,0.131759865732847
"KR992770_2009.96111111111",2009.96111111111,0.139262355732847
"KR992742_2007.08333333333",2007.08333333333,0.141325265732847
"KR992804_2003.31111111111",2003.31111111111,0.146776155732847
"KR992815_2014.425",2014.425,0.147660305732847
"KR992823_2014.79166666667",2014.79166666667,0.147601405732847
"KR992816_2011.86944444444",2011.86944444444,0.208623825732847
"KR992787_2014.08333333333",2014.08333333333,0.204440265732847
"KR992826_2010.14722222222",2010.14722222222,0.204441515732847
"KR992799_2013.48611111111",2013.48611111111,0.208574105732847
"KR992808_2003.175",2003.175,0.204450415732847
"KR992801_2014.82777777778",2014.82777777778,0.204451565732847
"KR992807_2013.83333333333",2013.83333333333,0.204449385732847
"KR992725_2003.15",2003.15,0.204451285732847
"KR992748_2010.28333333333",2010.28333333333,0.208606385732847
"KR992777_2011.48055555556",2011.48055555556,0.214776995732847
"KR992740_2007.02777777778",2007.02777777778,0.212727835732847
"KR992782_2012.06666666667",2012.06666666667,0.212736115732847
"KR992788_2014.28611111111",2014.28611111111,0.208611355732847
"KR992752_2011.5",2011.5,0.208611355732847
"KR992834_2008.70277777778",2008.70277777778,0.210682575732847
"KR992784_2012.75",2012.75,0.208606805732847
"KR992790_2014.58055555556",2014.58055555556,0.208593735732847
"KR992780_2011.90833333333",2011.90833333333,0.212723285732847
"KR992783_2012.66666666667",2012.66666666667,0.246163215732847
"KR992739_2007.02222222222",2007.02222222222,0.246172815732847
"KR992755_2011.68055555556",2011.68055555556,0.250257065732847
"KR992736_2007.42777777778",2007.42777777778,0.250257065732847
"KR992827_2009.90555555556",2009.90555555556,0.246163645732847
"KR992768_2010.84444444444",2010.84444444444,0.233815905732847
"KR992738_2006.35277777778",2006.35277777778,0.233802765732847
"KR992726_2003.05277777778",2003.05277777778,0.212718835732847
"KR992779_2012.03333333333",2012.03333333333,0.202381705732847
"KR992746_2010.28055555556",2010.28055555556,0.208569125732847
"KR992751_2011.28888888889",2011.28888888889,0.204447065732847
"KR992724_2003.04444444444",2003.04444444444,0.203490695732847
"KR992745_2007.22777777778",2007.22777777778,0.208072045732847
"KR992786_2013.90833333333",2013.90833333333,0.141331185732847
"KR992811_2013.76666666667",2013.76666666667,0.141331185732847
"KR992750_2009.18888888889",2009.18888888889,0.141331185732847
"KR992773_2011.16666666667",2011.16666666667,0.143394745732847
"KR992795_2009.325",2009.325,0.142362965732847
"KR992818_2014.56111111111",2014.56111111111,0.160066394267153
"KR992769_2009.91666666667",2009.91666666667,0.162092054267153
"KR992824_2004.28055555556",2004.28055555556,0.166186574267153
"KR992803_2005.725",2005.725,0.164142614267153
"KR992760_2010.39722222222",2010.39722222222,0.164142614267153
"KR992794_2014.69166666667",2014.69166666667,0.164142614267153
"KR992729_2006.08888888889",2006.08888888889,0.166201034267153
"KR992775_2011.24166666667",2011.24166666667,0.172388834267153
"KR992809_2013.91944444444",2013.91944444444,0.176478704267153
"KR992791_2012.58333333333",2012.58333333333,0.176478704267153
"KR992814_2007.18611111111",2007.18611111111,0.178488744267153
"KR992820_2009.86666666667",2009.86666666667,0.180577384267153
"KR992763_2010.55833333333",2010.55833333333,0.182612354267153
